,Unnamed: 0,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse,City Area
811,811,"55.70228,12.582793",1204.0,2,Iki Sushi Ndr. Frihavnsgade,2100,0,1,1,0,0,0,0,0,0,kbh ø
812,812,"55.68431,12.5695",1201.0,1,Retreat,1360,0,0,0,0,1,0,0,0,0,kbh k
813,813,"55.68009,12.57646",1200.0,2,Ristorante Uno,,0,0,0,0,0,1,0,0,0,andet
814,814,"55.71405,12.587626",1199.0,2,Restaurant Sejlklubben Frem,2100,0,0,0,0,0,0,0,0,0,kbh ø
815,815,"55.67025,12.49638",1198.0,1,Thaiaway,2000,0,0,0,1,0,0,0,0,0,frb.
816,816,"55.77768,12.59045",1196.0,2,Jacobsen,2930,0,0,0,0,0,0,0,0,0,andet
817,817,"55.68195,12.58848",1188.0,1,Royal Bagel Copenhagen,1206 K,0,0,0,0,1,0,0,0,0,andet
818,818,"55.692165,12.5461",1177.0,1,Asmara,2200,0,0,0,0,0,0,0,0,0,kbh n
819,819,"55.69666,12.53804",1171.0,2,Dragon City og Toyama Running Sushi,2200,0,0,0,0,0,0,0,0,0,kbh n
820,820,"55.69104,12.560522",1170.0,2,Wulff & Konstali,2200,0,0,0,0,1,0,0,0,0,kbh n
821,821,"55.67338,12.58902",1165.0,2,Ruffino,1402,0,0,0,0,0,0,0,0,0,kbh k
822,822,"55.67276,12.59033",1164.0,1,Blue House,,0,0,0,0,0,0,0,0,0,andet
823,823,"55.6705,12.54084",1163.0,2,hing's sushi,1620,0,1,0,0,0,0,0,0,0,kbh v
824,824,"55.66723,12.54779",1162.0,99,Kaffeplantagen,1670,0,0,0,0,0,0,0,0,0,kbh v
825,825,"55.69317,12.50727",1160.0,2,Chaophraya,2720,0,0,0,0,0,0,0,0,0,andet
826,826,"55.69045,12.56079",1159.0,1,Chin Chin,2200,0,0,0,1,0,0,0,0,0,kbh n
827,827,"55.68036,12.57129",1157.0,1,Crazy Chicken,2100,0,0,0,0,0,0,0,0,0,kbh ø
828,828,"55.67224,12.5576",1154.0,2,Nam Thip Restaurant,1655,0,0,0,1,0,0,0,0,0,kbh v
829,829,"55.716988,12.576797",1147.0,2,Izumi,2100,0,1,0,0,0,0,0,0,0,kbh ø
830,830,"55.65358,12.61076",1142.0,2,Piccola Italia,2300,0,0,0,0,0,1,0,0,0,kbh s
831,831,"55.62942,12.63948",1136.0,2,Pret a Manger,2770,0,0,0,0,0,0,0,0,0,andet
832,832,"55.69267,12.56763",1130.0,2,Namaste Nepal,2200,0,0,0,0,0,0,1,0,0,kbh n
833,833,"55.679287,12.585285",1127.0,2,Mad & Vin i Magasin,,0,0,0,0,0,0,0,0,0,andet
834,834,"55.69186,12.55724",1125.0,2,a roii,,0,0,0,1,0,0,0,0,0,andet
835,835,"55.68388,12.58657",1123.0,1,Lagano,1302,0,0,0,0,0,1,0,0,0,kbh k
836,836,"55.668278,12.556617",1122.0,2,DEJ,1700,0,0,0,0,0,1,0,0,0,kbh v
837,837,"55.66657,12.55039",1121.0,2,Café Sweet Surrender,1721,0,0,0,0,0,0,0,0,0,kbh v
838,838,"55.67923,12.580189",1114.0,3,Løgismose Illum Rooftop,1259,0,0,0,0,0,0,0,0,0,kbh k
839,839,"55.681858,12.599883",1113.0,2,Bojesen i Operaen,1438,0,0,0,0,0,0,0,0,0,kbh k
840,840,"55.66713,12.557211",1106.0,2,MØR Restaurant & Bar,1717,0,0,0,0,0,0,0,0,0,kbh v
841,841,"55.69586,12.550582",1105.0,1,Kuma,2200,0,0,0,0,0,0,0,0,0,kbh n
842,842,"55.67332,12.59048",1099.0,1,Hos Nicola,,1,0,0,0,0,1,0,0,0,andet
843,843,"55.68125,12.58889",1098.0,2,Clarrods & Co,1255,0,0,0,0,0,0,0,0,0,kbh k
844,844,"55.67401,12.5501",1096.0,2,Hanzo,1619,0,0,0,0,0,0,0,0,0,kbh v
845,845,"55.680775,12.571525",1095.0,2,SKT. PETRI Restaurant,1172,1,0,0,0,0,0,0,0,0,kbh k
846,846,"55.6844,12.60524",1090.0,2,Kontikibar og Færgen Ellen,1437,0,0,0,0,0,0,0,0,0,kbh k
847,847,"55.69048,12.5442",1082.0,1,Safir kebab,,0,0,0,0,0,0,0,0,0,andet
848,848,"55.67465,12.56565",1080.0,2,Vaffelbageriet,,0,0,0,0,0,0,0,0,0,andet
849,849,"55.66631,12.61309",1078.0,2,Oyisi Running Sushi,2300,0,1,0,0,0,0,0,0,0,kbh s
850,850,"55.68112,12.58409",1074.0,2,Kongens Bar,1104,0,0,0,0,0,0,0,0,0,kbh k
851,851,"55.678867,12.567168",1073.0,1,Din Nye Ven,1453,0,0,0,0,0,0,0,0,0,kbh k
852,852,"55.66762,12.54755",1070.0,99,Sliders,1670,0,0,0,0,0,0,0,0,0,kbh v
853,853,"55.68204,12.583236",1058.0,2,Yoburger,1123,0,0,0,0,0,0,0,0,0,kbh k
854,854,"55.67878,12.56266",1057.0,3,Osteria del Grappolo Blu,1606,0,0,0,0,0,1,0,0,0,kbh v
855,855,"55.68568,12.566389",1050.0,2,La Valenciana - Latin & Spanish Cuisine,1360,0,0,0,0,0,0,0,0,0,kbh k
856,856,"55.681503,12.584675",1039.0,2,Copenhagen Smørrebrød,1209,0,0,0,0,0,0,0,0,0,kbh k
857,857,"55.679432,12.580339",1038.0,1,The Bagel Co,1001,0,0,0,0,0,0,0,0,0,kbh k
858,858,"55.65829,12.59029",1033.0,2,Restauranten i Koncerthuset,2300,0,0,0,0,0,0,0,0,0,kbh s
859,859,"55.678364,12.582383",1031.0,2,Cava Bar Mar y Montana,1068,0,0,0,0,0,0,0,0,0,kbh k
860,860,"55.699104,12.576708",1030.0,2,Pasteur,2100,0,0,0,0,0,0,0,0,0,kbh ø
861,861,"55.67787,12.589218",1028.0,3,Iluka,1054,0,0,1,0,0,0,0,0,0,kbh k
862,862,"55.67963,12.586906",1025.0,2,Brønnum,1055,0,0,0,0,0,0,0,0,0,kbh k
863,863,"55.68343,12.58819",1022.0,2,Dahl & Dahl,1302,0,0,0,0,0,0,0,0,0,kbh k
864,864,"55.7066,12.5837",1021.0,2,Iki Sushi,,0,0,0,0,0,0,0,0,0,andet
865,865,"55.70515,12.53318",1021.0,2,Cafe Sirius,2400,0,0,0,0,0,0,0,0,0,valby
866,866,"55.6799,12.57469",1015.0,2,Normandie,1059,0,0,0,0,0,0,0,0,0,kbh k
867,867,"55.68295,12.57358",1007.0,2,Lagkagehuset,1360,0,0,0,0,0,0,0,0,0,kbh k
868,868,"55.690598,12.560575",1002.0,1,The Mad Hatter Bubble Tea Emporium,2200,0,0,0,0,1,0,0,0,0,kbh n
869,869,"55.67211,12.547778",1000.0,2,Fontana Di Trevi,1620,1,0,0,0,0,1,0,0,0,kbh v
870,870,"55.660145,12.60503",998.0,2,Café Vivaldi - Amagerbrogade,2300,0,0,0,0,1,0,0,0,1,kbh s
871,871,"55.68154,12.5835",996.0,1,Gourmet street food n' soup,1107,0,0,0,0,0,0,0,0,0,kbh k
872,872,"55.67268,12.55351",995.0,2,Andre Citroen,,0,0,0,0,0,0,0,0,0,andet
873,873,"55.68509,12.56797",994.0,1,L'appetit,,0,0,0,0,0,0,0,0,0,andet
874,874,"55.69198,12.48381",993.0,2,Restaurant Kreta,2720,0,0,0,0,0,0,0,0,0,andet
875,875,"55.683052,12.586568",988.0,1,Meyers Bageri Store Kongensgade,1264,0,0,0,0,0,0,0,0,0,kbh k
876,876,"55.676224,12.56407",979.0,2,Café René,1609,0,0,0,0,1,1,0,0,0,kbh v
877,877,"55.6166,12.6081",978.0,2,Lanes and Louges,,0,0,0,0,0,0,0,0,0,andet
878,878,"55.679398,12.592453",976.0,2,Restaurant Oranje,1051,0,0,1,0,0,0,0,0,0,kbh k
879,879,"55.68168,12.582247",973.0,2,Bistro Central,1101,0,0,0,0,0,0,0,0,0,kbh k
880,880,"55.67225,12.5575",971.0,2,Hyggestund,1655,0,0,0,0,1,0,0,0,0,kbh v
881,881,"55.6772,12.57407",970.0,2,Spisehuset rub og stub,,0,0,0,0,0,0,0,0,0,andet
882,882,"55.68825,12.562815",969.0,2,Food club,,0,0,0,0,0,0,0,0,0,andet
883,883,"55.674126,12.591203",965.0,2,Sushi Saiko,1400,0,1,0,0,0,0,0,0,0,kbh k
884,884,"55.6766,12.57455",964.0,2,Galathea Kroen,1466,0,0,0,0,0,0,0,0,0,kbh k
885,885,"55.666615,12.551991",961.0,2,Pizzeria 54,,0,0,0,0,0,1,0,0,0,andet
886,886,"55.62678,12.577417",959.0,2,Brasserie Storm,2300,0,0,0,0,0,0,0,0,0,kbh s
887,887,"55.694958,12.543494",956.0,1,Stefanos Pizza,2200,1,0,0,0,0,1,0,0,0,kbh n
888,888,"55.66389,12.61802",955.0,2,Fresh Sushi,2300,0,1,0,0,0,0,0,0,0,kbh s
889,889,"55.67558,12.592397",954.0,2,Værge Caféen,1401,0,0,0,0,0,0,0,0,0,kbh k
890,890,"55.671875,12.592145",949.0,1,Holms Bager,,0,0,0,0,1,0,0,0,0,andet
891,891,"55.687523,12.559432",936.0,2,Restaurant Zafran,,0,0,0,0,0,0,0,0,0,andet
892,892,"55.66666,12.532933",935.0,2,Tramonto Rooftop Italian Cuisine & bar,1799,0,0,0,0,0,1,0,0,0,kbh v
893,893,"55.648003,12.648637",934.0,2,Café Baaden,2300,0,0,0,0,1,0,0,0,0,kbh s
894,894,"55.671505,12.544732",930.0,1,Leo’s Pizza,1620,0,0,0,0,0,1,0,0,0,kbh v
895,895,"55.71297,12.590826",926.0,3,Restaurant Paustian,2100,0,0,0,0,0,0,0,0,0,kbh ø
896,896,"55.67915,12.58483",923.0,2,Hallernes Smørrebrød,1050,0,0,0,0,1,0,0,0,0,kbh k
897,897,"55.693398,12.56575",922.0,2,Da Nino e Franco,,1,0,0,0,0,1,0,0,0,andet
898,898,"55.67378,12.59171",917.0,1,Tino’s Pizzeria,,1,0,0,0,0,1,0,0,0,andet
899,899,"55.678253,12.566606",915.0,2,Pub og Sport,1552,0,0,0,0,0,0,0,0,0,kbh v
900,900,"55.690277,12.558268",904.0,1,Mahalle Cph,2200,0,0,0,0,0,0,0,0,0,kbh n
901,901,"55.67229,12.555033",900.0,2,Cafe Phenix,1620,0,0,0,0,1,0,0,0,0,kbh v
902,902,"55.689167,12.562719",894.0,2,Kind of Blue,2200,0,0,0,0,0,0,0,0,0,kbh n
903,903,"55.6839,12.58556",892.0,1,Taste of Thai,1300,0,0,0,1,0,0,0,0,0,kbh k
904,904,"55.67155,12.58977",891.0,2,Sofiekaelderen Copenhagen,,0,0,0,0,0,0,0,0,0,andet
905,905,"55.67547,12.545949",890.0,2,The Laundromat Cafe,1850,0,0,0,0,1,0,0,0,0,frb.
906,906,"55.67063,12.55841",883.0,2,Spicylicious,1650,0,0,0,1,0,0,0,0,0,kbh v
907,907,"55.690643,12.560682",877.0,2,Plenum,2200,0,0,0,0,0,0,0,0,0,kbh n
908,908,"55.674175,12.565394",875.0,2,Gorm's i Tivoli,1755,1,0,0,0,0,1,0,0,0,kbh v
909,909,"55.69284,12.51282",871.0,1,El Chavo Mexicano,2720,0,0,0,0,0,0,0,1,0,andet
910,910,"55.68814,12.563035",868.0,2,Madklubben Nørrebro,2200,0,0,0,0,0,0,0,0,0,kbh n
911,911,"55.68502,12.588372",867.0,99,Taste - house of cascabel,,0,0,0,0,0,0,0,0,0,andet
912,912,"55.668003,12.550357",866.0,2,Bevi Bevi,1726,0,0,0,0,0,1,0,0,0,kbh v
913,913,"55.71129,12.564194",863.0,2,Gro Spiseri,2100,0,0,0,0,0,0,0,0,0,kbh ø
914,914,"55.668888,12.573875",859.0,2,Pier 5,1560,0,0,0,0,0,0,0,0,0,kbh v
915,915,"55.69193,12.55705",858.0,2,Aroiidee,2200,0,0,0,1,0,0,0,0,0,kbh n
916,916,"55.69973,12.5364",855.0,2,Woowok,2200,0,0,0,1,0,0,0,0,0,kbh n
917,917,"55.6836,12.5692",854.0,1,Hija De Sanchez,1363,0,0,0,0,0,0,0,1,0,kbh k
918,918,"55.673775,12.559308",853.0,2,Issa,1615,0,0,0,0,0,0,0,0,0,kbh v
919,919,"55.689644,12.573981",850.0,2,Steak & Thai Restaurant,1307,0,0,0,1,0,0,0,0,0,kbh k
920,920,"55.67924,12.58927",848.0,2,Himalaya Restaurant,1052,0,0,0,0,0,0,0,0,0,kbh k
921,921,"55.674732,12.565549",842.0,2,Wagamama,1630,0,0,0,0,0,0,0,0,0,kbh v
922,922,"55.68663,12.593477",841.0,2,Klint - Designmuseets Cafe,1260,0,0,0,0,1,0,0,0,0,kbh k
923,923,"55.69626,12.573426",840.0,2,Restaurant Romarin,2100,0,0,0,0,0,0,0,0,0,kbh ø
924,924,"55.680016,12.56326",839.0,1,The a la menthe,1469,0,0,0,0,1,0,0,0,0,kbh k
925,925,"55.67465,12.574741",824.0,2,Restaurant Smör,1471,0,0,0,0,0,0,0,0,0,kbh k
926,926,"55.667194,12.586528",821.0,1,Toscana Due Italiensk Pizza,2300,1,0,0,0,0,1,0,0,0,kbh s
927,927,"55.70776,12.57706",819.0,2,Silom Restaurant,2100,0,0,0,0,0,0,0,0,0,kbh ø
928,928,"55.673225,12.55458",817.0,2,Mangia Bar & Ristorante,1610,0,0,0,0,0,1,0,0,0,kbh v
929,929,"55.690025,12.558421",815.0,2,P2 by Maleck,2200,0,0,0,0,0,0,0,0,0,kbh n
930,930,"55.686516,12.557278",814.0,2,Ranee's,,0,0,0,1,0,0,0,0,0,andet
931,931,"55.69644,12.551072",812.0,2,Takii Sushi,2200,0,1,1,0,0,0,0,0,0,kbh n
932,932,"55.76284,12.536324",811.0,2,Watami,2820,0,1,0,0,0,0,0,0,0,andet
933,933,"55.68375,12.565611",808.0,2,Mahalle Cph,1366,0,0,0,0,0,0,0,0,0,kbh k
934,934,"55.678898,12.580278",806.0,2,Toga Vinstue,1073,0,0,0,0,0,0,0,0,0,kbh k
935,935,"55.67788,12.591933",805.0,2,Mission Cph,1058,0,0,0,0,0,0,0,0,0,kbh k
936,936,"55.68008,12.591669",804.0,1,Wannisa,,0,0,0,0,0,0,0,0,0,andet
937,937,"55.67835,12.59018",801.0,2,Thai Asien Take Away,1053,0,0,0,1,0,0,0,0,0,kbh k
938,938,"55.703377,12.532805",800.0,2,Miklagaard Café & Steakhouse,2400,0,0,0,0,0,0,0,0,0,valby
939,939,"55.67912,12.58971",794.0,3,1. th,1052,0,0,0,0,0,0,0,0,0,kbh k
940,940,"55.671345,12.549836",793.0,2,Ancestrale,1663,0,0,0,0,0,0,0,0,0,kbh v
941,941,"55.74019,12.50317",790.0,2,Rugantino,2860,0,0,0,0,0,1,0,0,0,andet
942,942,"55.66971,12.545367",789.0,2,Cafe Høegs,1674,0,0,0,0,1,0,0,0,0,kbh v
943,943,"55.671677,12.558778",787.0,1,Good Morning Vietnam,,0,0,0,0,0,0,0,0,0,andet
944,944,"55.67623,12.566109",786.0,2,Empire Copenhagen,1608,0,0,0,0,0,0,0,0,0,kbh v
945,945,"55.67502,12.580593",784.0,2,The First Lady,,0,0,0,0,0,0,0,0,0,andet
946,946,"55.697674,12.578333",783.0,2,Søpromenaden,,0,0,0,0,0,0,0,0,0,andet
947,947,"55.68514,12.55225",781.0,2,Il Locale Italian Craft Beer,2200,0,0,0,0,0,1,0,0,0,kbh n
948,948,"55.69626,12.575059",778.0,2,Soernes Olbar,,0,0,0,0,0,0,0,0,0,andet
949,949,"55.67765,12.566413",777.0,2,Restaurant Ilden København,1553,0,0,0,0,0,0,0,0,1,kbh v
950,950,"55.689903,12.555712",775.0,2,Cicchetti,2200,0,0,0,0,0,1,0,0,0,kbh n
951,951,"55.67361,12.564569",775.0,2,Plaza Grill,,0,0,0,0,0,0,0,0,0,andet
952,952,"55.67867,12.59242",772.0,2,Den Vandrette,1058,0,0,0,0,0,0,0,0,0,kbh k
953,953,"55.69354,12.566261",771.0,1,Sapore D´Italia,2200,1,0,0,0,0,1,0,0,0,kbh n
954,954,"55.68945,12.61089",769.0,2,La Banchina,1432,0,0,0,0,0,0,0,0,0,kbh k
955,955,"55.67707,12.53855",767.0,2,Berlin Bar,1850,0,0,0,0,0,0,0,0,0,frb.
956,956,"55.674835,12.559926",765.0,2,The Grill,1601,0,0,0,0,0,0,0,0,0,kbh v
957,957,"55.677525,12.58088",762.0,2,Cava Bar,1061,0,0,0,0,0,0,0,0,0,kbh k
958,958,"55.681164,12.580706",761.0,1,Moose Bar,1118,0,0,0,0,0,0,0,0,0,kbh k
959,959,"55.64745,12.550565",760.0,2,Restaurant Vandvid,2450,0,0,0,0,0,0,0,0,0,kbh sv
960,960,"55.652737,12.611558",758.0,2,Kasai sushi,2300,0,0,0,0,0,0,0,0,0,kbh s
961,961,"55.67799,12.577454",754.0,2,Okko,1201,0,0,0,0,1,0,0,0,0,kbh k
962,962,"55.698166,12.593889",753.0,2,Otto's,2100,0,0,0,0,0,0,0,0,0,kbh ø
963,963,"55.69136,12.539447",752.0,2,Cafe Fata'Morgana,2200,0,0,0,0,1,0,0,0,0,kbh n
964,964,"55.701668,12.580633",747.0,2,Hos Fischer,2100,0,0,0,0,0,1,0,0,0,kbh ø
965,965,"55.70492,12.52614",745.0,2,Oki Sushi,2400,0,1,0,0,0,0,0,0,0,valby
966,966,"55.699688,12.546371",740.0,1,Leifs Pizzeria,2200,1,0,0,0,0,1,0,0,0,kbh n
967,967,"55.68597,12.55299",738.0,2,Ayuttaya,2200,0,0,0,1,0,0,0,0,0,kbh n
968,968,"55.67934,12.579828",737.0,2,Be Steak,1100,0,0,0,0,0,0,0,0,1,kbh k
969,969,"55.683907,12.569306",734.0,1,Boutique Fisk,1360,0,0,0,0,0,0,0,0,0,kbh k
970,970,"55.672604,12.549631",732.0,2,Restaurant Tokyo,1620,0,1,0,0,0,0,0,0,0,kbh v
971,971,"55.67354,12.591947",729.0,2,LETZ SUSHI CHRISTIANSHAVN,1411,0,1,0,0,0,0,0,0,0,kbh k
972,972,"55.663414,12.603936",727.0,2,Halifax Amager,2300,0,0,0,0,0,0,0,0,0,kbh s
973,973,"55.66825,12.596867",726.0,2,Restaurant Rimini,2300,1,0,0,0,0,1,0,0,0,kbh s
974,974,"55.66762,12.55802",725.0,2,Restaurant Flakfortet,,0,0,0,0,0,0,0,0,0,andet
975,975,"55.67867,12.587222",722.0,2,PMY,1055,0,0,0,0,0,0,0,1,0,kbh k
976,976,"55.673737,12.543929",721.0,2,Frederik VI,,0,0,0,0,0,0,0,0,0,andet
977,977,"55.6815,12.592594",716.0,2,The Modern,1250,0,0,0,0,0,0,0,0,0,kbh k
978,978,"55.684406,12.583897",715.0,2,Casa d'Antino,,0,0,0,0,0,1,0,0,0,andet
979,979,"55.698925,12.579486",713.0,2,Cock's & Cows Østerbro,2100,0,0,0,0,0,0,0,0,0,kbh ø
980,980,"55.67278,12.56166",706.0,2,O'learys Mayfair,1650,0,0,0,0,0,0,0,0,0,kbh v
981,981,"55.660625,12.632703",705.0,2,Sticks'n'Sushi,2300,0,1,1,0,0,0,0,0,0,kbh s
982,982,"55.67413,12.562257",703.0,2,Mado Copenhagen,1620,0,0,0,0,1,0,0,0,0,kbh v
983,983,"55.6885,12.558816",702.0,2,Tandoori Masala,2200,0,0,0,0,0,0,1,0,0,kbh n
984,984,"55.70534,12.588499",701.0,2,Charlottehaven,2100,0,0,0,0,0,0,0,0,0,kbh ø
985,985,"55.676197,12.573369",700.0,2,Madsalen,1467,0,0,0,0,0,0,0,0,0,kbh k
986,986,"55.690823,12.559901",699.0,2,Quattro Fontane Italiensk Restaurant,2200,1,0,0,0,0,1,0,0,0,kbh n
987,987,"55.670265,12.586369",696.0,2,Rabes Have,1411,0,0,0,0,0,0,0,0,0,kbh k
988,988,"55.683506,12.57412",693.0,3,Ristorante San Giorgio,1130,0,0,0,0,0,1,0,0,0,kbh k
989,989,"55.65574,12.609868",691.0,2,Grillen Amagerbro,2300,0,0,0,0,0,0,0,0,0,kbh s
990,990,"55.681465,12.57245",690.0,2,Bakaliko Greek-Deli,1171,0,0,0,0,0,0,0,0,0,kbh k
991,991,"55.68651,12.55849",684.0,1,Ahaaa Det Arabiske Madhus,2200,0,0,0,0,0,0,0,0,0,kbh n
992,992,"55.67967,12.58993",680.0,2,Nyhavn 14,,1,0,0,0,0,1,0,0,0,andet
993,993,"55.691902,12.568602",679.0,2,Restaurant Kaptajn,2200,0,0,0,0,0,0,0,0,0,kbh n
994,994,"55.687283,12.547578",677.0,2,Provins,2200,0,0,0,0,0,0,0,0,0,kbh n
995,995,"55.687782,12.55975",675.0,1,Gao Dumpling Bar,,0,0,0,0,0,0,0,0,0,andet
996,996,"55.68214,12.581606",674.0,2,Beau Marche,1101,0,0,0,0,1,0,0,0,0,kbh k
997,997,"55.68262,12.586449",673.0,2,Otto,1264,0,0,0,0,0,0,0,0,0,kbh k
998,998,"55.684185,12.585643",672.0,2,Royal Garden,1302,0,0,0,0,0,0,0,0,0,kbh k
999,999,"55.673313,12.589252",671.0,2,Green Mango,1400,0,0,0,1,0,0,0,0,0,kbh k
1000,1000,"55.683697,12.585354",668.0,2,Sachi Sushi - Borgergade,1300,0,1,0,0,0,0,0,0,0,kbh k
1001,1001,"55.68008,12.588244",667.0,2,Apollo Bar,,0,0,0,0,1,0,0,0,0,andet
1002,1002,"55.67193,12.54753",665.0,2,Deep,,0,0,0,0,0,0,1,0,0,andet
1003,1003,"55.670513,12.557735",664.0,2,Thai Corner,1650,0,0,0,1,0,0,0,0,0,kbh v
1004,1004,"55.672554,12.556766",662.0,2,Grillen Burgerbar,1620,0,0,0,0,0,0,0,0,0,kbh v
1005,1005,"55.729053,12.52361",660.0,2,Trattoria Campo De Fiori,2870,0,0,0,0,0,1,0,0,0,andet
1006,1006,"55.69855,12.58099",658.0,2,Taormina,2100,0,0,0,0,0,1,0,0,0,kbh ø
1007,1007,"55.681206,12.532092",654.0,2,Madklubben Frederiksberg,2000,0,0,0,0,0,0,0,0,0,frb.
1008,1008,"55.65733,12.608567",652.0,2,Bone's Restaurant (Amagerbrogade),2300,0,0,0,0,0,0,0,0,1,kbh s
1009,1009,"55.67378,12.553335",650.0,2,Retaurant Miga,,0,0,0,0,0,0,0,0,0,andet
1010,1010,"55.663036,12.563906",647.0,2,The Harbour,1560,0,0,0,0,0,0,0,0,0,kbh v
1011,1011,"55.670708,12.557438",645.0,2,Jah Izakaya & Sake Bar,1656,0,0,0,0,0,0,0,0,0,kbh v
1012,1012,"55.68634,12.550523",642.0,2,La Fabrica,2200,0,0,0,0,0,0,0,0,0,kbh n
1013,1013,"55.67277,12.557918",631.0,1,Restaurant Ankara,1620,0,0,0,0,0,0,0,0,0,kbh v
1014,1014,"55.70213,12.532781",625.0,2,La Lua,2400,0,0,0,0,0,0,0,0,0,valby
1015,1015,"55.677296,12.5775",623.0,2,Cafe Diamanten og Ølhalle,1202,0,0,0,0,1,0,0,0,0,kbh k
1016,1016,"55.668182,12.549894",622.0,2,Vesterbro Vinstue,1650,0,0,0,0,0,0,0,0,0,kbh v
1017,1017,"55.670853,12.558725",619.0,2,Shezan Restaurant,1655,0,0,0,0,0,0,1,0,0,kbh v
1018,1018,"55.67437,12.54993",616.0,2,Vinstue 90,,0,0,0,0,0,0,0,0,0,andet
1019,1019,"55.68834,12.554492",611.0,2,Cafe Auto,2200,0,0,0,0,1,0,0,0,0,kbh n
1020,1020,"55.69521,12.571704",608.0,2,La Esquina,2100,0,0,0,0,0,0,0,0,0,kbh ø
1021,1021,"55.67175,12.554703",606.0,2,Vinbaren Vesterbro Torv,1659,0,0,0,0,0,0,0,0,0,kbh v
1022,1022,"55.7695,12.50459",605.0,1,Konya Kebab,DK-2800,0,0,0,0,0,0,0,0,0,andet
1023,1023,"55.66756,12.586647",601.0,2,Filini Restaurant,2300,0,0,0,0,0,1,0,0,0,kbh s
1024,1024,"55.70129,12.577381",600.0,2,Ristorante L'Imperatore,2100,0,0,0,0,0,1,0,0,0,kbh ø
1025,1025,"55.690487,12.575575",599.0,2,Sticks'n'Sushi,2100,0,1,0,0,0,0,0,0,0,kbh ø
1026,1026,"55.673256,12.559672",598.0,2,City Pub,1620,0,0,0,0,0,0,0,0,0,kbh v
1027,1027,"55.67326,12.56086",597.0,2,Sukiyaki,,0,1,0,0,0,0,0,0,0,andet
1028,1028,"55.68192,12.58017",595.0,2,R Vinbar,1117,0,0,0,0,0,0,0,0,0,kbh k
1029,1029,"55.67758,12.595144",594.0,2,Boathouse,1401,0,0,0,0,0,0,0,0,0,kbh k
1030,1030,"55.67216,12.573253",589.0,3,Restaurant NOI,1574,0,0,0,0,0,0,0,0,0,kbh v
1031,1031,"55.681328,12.58271",587.0,2,The Dubliner Downtown,1101,0,0,0,0,0,0,0,0,0,kbh k
1032,1032,"55.67627,12.541616",585.0,2,Sans Souci Restaurant & Vinstue,1829,0,0,0,0,0,0,0,0,0,frb.
1033,1033,"55.639553,12.57794",583.0,3,SUKAIBA Copenhagen,2300,0,1,0,0,0,0,0,0,0,kbh s
1034,1034,"55.6824,12.574194",582.0,2,Hvide Lam,1175,0,0,0,0,0,0,0,0,0,kbh k
1035,1035,"55.67218,12.548231",579.0,1,Pho Saigon,,0,0,0,0,0,0,0,0,0,andet
1036,1036,"55.684723,12.569781",578.0,2,Bistro Les Halles,1362,0,0,0,0,0,0,0,0,0,kbh k
1037,1037,"55.671864,12.557831",577.0,2,Mesón España,1655,0,0,0,0,0,0,0,0,0,kbh v
1038,1038,"55.679993,12.576306",573.0,2,Sole D'Italia,1154,1,0,0,0,0,1,0,0,0,kbh k
1039,1039,"55.681393,12.564039",571.0,2,Restaurant Turesen,1368,0,0,0,0,0,0,0,0,0,kbh k
1040,1040,"55.66062,12.604572",570.0,2,Cafe Pelikan,2300,0,0,0,0,1,0,0,0,0,kbh s
1041,1041,"55.676846,12.564869",567.0,2,Papa Ramen,1709,0,0,0,0,0,0,0,0,0,kbh v
1042,1042,"55.676247,12.565972",566.0,1,Dalle Valle,1609,0,0,0,0,0,0,0,0,0,kbh v
1043,1043,"55.66866,12.559474",565.0,2,NOSE2TAIL - Meatpacker,1711,0,0,0,0,0,0,0,0,0,kbh v
1044,1044,"55.68847,12.561816",564.0,2,Bevar's,2200,0,0,0,0,1,0,0,0,0,kbh n
1045,1045,"55.68383,12.571233",561.0,2,Neighbourhood Frederiksborggade,1360,1,0,0,0,0,0,0,0,0,kbh k
1046,1046,"55.653812,12.611079",559.0,2,Gambero Rosso,2300,1,0,0,0,0,1,0,0,0,kbh s
1047,1047,"55.67298,12.600214",554.0,1,Café Nemoland,1440,0,0,0,0,1,0,0,0,0,kbh k
1048,1048,"55.667217,12.558681",551.0,3,Restaurant MANGAL,1711,0,0,0,0,0,0,0,0,0,kbh v
1049,1049,"55.68191,12.571117",550.0,2,Sushi Norregade,,0,1,0,0,0,0,0,0,0,andet
1050,1050,"55.692165,12.483192",547.0,1,Seoul,,0,0,0,0,0,0,0,0,0,andet
1051,1051,"55.66489,12.529844",546.0,2,Jacobsen Brewhouse & Bar,1799,0,0,0,0,0,0,0,0,0,kbh v
1052,1052,"55.674793,12.562389",544.0,2,Spaghetteria,1606,0,0,0,0,0,1,0,0,0,kbh v
1053,1053,"55.68699,12.558856",539.0,1,Kates Joint,2200 N,0,0,0,0,0,0,1,0,0,andet
1054,1054,"55.68242,12.535516",538.0,1,Forno a Legna,2000,0,0,0,0,0,1,0,0,0,frb.
1055,1055,"55.684307,12.551451",537.0,2,Akropolis,1879,0,0,0,0,0,0,0,0,0,frb.
